Id,FXY,ElementName_ru,CodeFigure,EntryName_ru,EntryName_sub1_ru,EntryName_sub2_ru,Note_ru,noteIDs,Status
bufr4/0/02/188/9,002188,"Способность обнаруживать явления, ухудшающие видимость",9,Дым,,,,,Operational
bufr4/0/02/188/10,002188,"Способность обнаруживать явления, ухудшающие видимость",10,Вулканический пепел,,,,,Operational
bufr4/0/02/188/11,002188,"Способность обнаруживать явления, ухудшающие видимость",11,Пыль,,,,,Operational
bufr4/0/02/188/12,002188,"Способность обнаруживать явления, ухудшающие видимость",12,Песок,,,,,Operational
bufr4/0/02/188/13,002188,"Способность обнаруживать явления, ухудшающие видимость",13,Снег,,,,,Operational
bufr4/0/02/188/14-20,002188,"Способность обнаруживать явления, ухудшающие видимость",14-20,Зарезервированы,,,,,Operational
bufr4/0/02/188/All-21,002188,"Способность обнаруживать явления, ухудшающие видимость",Все 21,Отсутствующее значение,,,,,Operational
bufr4/0/02/189/1,002189,Способность различать удары молнии,1,Неавтоматизированные наблюдения,,,,,Operational
bufr4/0/02/189/2,002189,Способность различать удары молнии,2,Все удары молнии без различия,,,,,Operational
bufr4/0/02/189/3,002189,Способность различать удары молнии,3,Удары молнии только от облака к поверхности,,,,,Operational
bufr4/0/02/189/4,002189,Способность различать удары молнии,4,Все удары молнии с различием между молниями от облака к поверхности и от облака к облаку,,,,,Operational
bufr4/0/02/189/5-11,002189,Способность различать удары молнии,5-11,Зарезервированы,,,,,Operational
bufr4/0/02/189/All-12,002189,Способность различать удары молнии,Все 12,Отсутствующее значение,,,,,Operational
bufr4/0/02/191/0,002191,Расчет геопотенциальной высоты,0,"Геопотенциальная высота, рассчитанная по давлению",,,,,Operational
bufr4/0/02/191/1,002191,Расчет геопотенциальной высоты,1,"Геопотенциальная высота, рассчитанная по высоте, полученной по ГСОМ",,,,,Operational
bufr4/0/02/191/2,002191,Расчет геопотенциальной высоты,2,"Геопотенциальная высота, рассчитанная по высоте, полученной с помощью радиолокатора",,,,,Operational
bufr4/0/02/191/3-14,002191,Расчет геопотенциальной высоты,3-14,Зарезервированы,,,,,Operational
bufr4/0/02/191/15,002191,Расчет геопотенциальной высоты,15,Отсутствующее значение,,,,,Operational
